order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,line_id,order_key,return_status
ES-2014-2683298,2014-07-14,2014-07-19,Standard Class,Toby Ritter,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",109.08,2,0.0,52.32000000000001,9.28,Medium,2014,41077,EU|ES-2014-2683298,Not Returned
CA-2014-136364,2014-07-14,2014-07-18,Second Class,Mark Hamilton,Consumer,Pennsylvania,United States,US,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.00800000000001,9,0.2,19.339199999999998,8.08,Medium,2014,41078,US|CA-2014-136364,Not Returned
MX-2014-130211,2014-07-14,2014-07-16,First Class,Bill Shonely,Corporate,São Paulo,Brazil,LATAM,South,FUR-CH-10000430,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",274.32,3,0.0,79.5,7.63,High,2014,41079,LATAM|MX-2014-130211,Not Returned
MX-2014-132262,2014-07-14,2014-07-20,Standard Class,Henry MacAllister,Consumer,Guatemala,Guatemala,LATAM,Central,FUR-FU-10004474,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",204.67999999999998,7,0.0,96.18,7.005,Low,2014,41080,LATAM|MX-2014-132262,Not Returned
ES-2014-3179581,2014-07-14,2014-07-16,First Class,Dean Braden,Consumer,Madrid,Spain,EU,South,OFF-LA-10004132,Office Supplies,Labels,"Smead Color Coded Labels, Alphabetical",51.480000000000004,4,0.0,21.6,5.4,High,2014,41081,EU|ES-2014-3179581,Not Returned
ES-2014-5990473,2014-07-14,2014-07-20,Standard Class,Speros Goranitis,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10000823,Office Supplies,Art,"Stanley Pens, Water Color",66.15,5,0.0,21.15,3.29,Medium,2014,41082,EU|ES-2014-5990473,Not Returned
UP-2014-6420,2014-07-14,2014-07-19,Standard Class,Marina Lichtenstein,Corporate,Khmel'nyts'kyy,Ukraine,EMEA,EMEA,OFF-ELD-10003038,Office Supplies,Storage,"Eldon Shelving, Blue",48.42,1,0.0,13.049999999999999,3.08,Medium,2014,41083,EMEA|UP-2014-6420,Not Returned
EG-2014-4750,2014-07-14,2014-07-18,Standard Class,Heather Kirkland,Corporate,Al Qahirah,Egypt,Africa,Africa,OFF-ACM-10002301,Office Supplies,Supplies,"Acme Trimmer, Serrated",41.28,1,0.0,4.949999999999999,2.91,Medium,2014,41084,Africa|EG-2014-4750,Not Returned
IT-2014-1555885,2014-07-14,2014-07-21,Standard Class,Sean Miller,Home Office,Stockholm,Sweden,EU,North,OFF-ST-10000355,Office Supplies,Storage,"Eldon Box, Wire Frame",32.654999999999994,7,0.5,-11.864999999999995,2.69,Medium,2014,41085,EU|IT-2014-1555885,Not Returned
ES-2014-5084020,2014-07-14,2014-07-18,Second Class,Michael Moore,Consumer,Pays de la Loire,France,EU,Central,OFF-BI-10003708,Office Supplies,Binders,"Cardinal Binder, Recycled",21.284999999999997,3,0.5,-12.374999999999996,2.48,High,2014,41086,EU|ES-2014-5084020,Not Returned
MX-2014-130211,2014-07-14,2014-07-16,First Class,Bill Shonely,Corporate,São Paulo,Brazil,LATAM,South,OFF-EN-10002896,Office Supplies,Envelopes,"Jiffy Business Envelopes, Set of 50",91.0,7,0.0,21.840000000000003,2.367,High,2014,41087,LATAM|MX-2014-130211,Not Returned
CA-2014-102155,2014-07-14,2014-07-18,Standard Class,Rick Reed,Corporate,Kansas,United States,US,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0.0,6.2376,2.11,High,2014,41088,US|CA-2014-102155,Not Returned
IT-2014-1555885,2014-07-14,2014-07-21,Standard Class,Sean Miller,Home Office,Stockholm,Sweden,EU,North,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",32.19,2,0.5,-7.769999999999996,1.95,Medium,2014,41089,EU|IT-2014-1555885,Not Returned
AU-2014-800,2014-07-14,2014-07-16,First Class,George Bell,Corporate,Carinthia,Austria,EMEA,EMEA,OFF-BIC-10001632,Office Supplies,Art,"BIC Pens, Easy-Erase",29.099999999999998,2,0.0,6.36,1.87,High,2014,41090,EMEA|AU-2014-800,Not Returned
ES-2014-3179581,2014-07-14,2014-07-16,First Class,Dean Braden,Consumer,Madrid,Spain,EU,South,OFF-BI-10002412,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",8.82,2,0.0,0.0,1.37,High,2014,41091,EU|ES-2014-3179581,Not Returned
CA-2014-136364,2014-07-14,2014-07-18,Second Class,Mark Hamilton,Consumer,Pennsylvania,United States,US,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.593999999999994,1,0.4,-7.258900000000004,0.99,Medium,2014,41092,US|CA-2014-136364,Not Returned
ES-2014-1808409,2014-07-14,2014-07-16,Second Class,Jamie Kunitz,Consumer,Lazio,Italy,EU,South,OFF-LA-10004727,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible",25.92,3,0.0,3.06,0.76,Medium,2014,41093,EU|ES-2014-1808409,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892,157.21,High,2014,41094,US|US-2014-161935,Not Returned
ID-2014-56752,2014-07-15,2014-07-20,Standard Class,Duane Benoit,Consumer,Australian Capital Territory,Australia,APAC,Oceania,OFF-AP-10000729,Office Supplies,Appliances,"KitchenAid Refrigerator, White",2525.1839999999997,8,0.4,-294.81600000000003,109.57,Medium,2014,41095,APAC|ID-2014-56752,Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.3760000000001,3,0.2,52.917299999999955,82.35,High,2014,41096,US|CA-2014-121048,Not Returned
ES-2014-3936194,2014-07-15,2014-07-17,First Class,Emily Ducich,Home Office,Lorraine,France,EU,Central,TEC-AC-10003080,Technology,Accessories,"Logitech Memory Card, USB",517.95,5,0.0,82.8,79.19,Medium,2014,41097,EU|ES-2014-3936194,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.9200000000001,5,0.2,148.845,56.31,High,2014,41098,US|US-2014-161935,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.804199999999994,39.62,High,2014,41099,US|CA-2014-121048,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.959200000000003,27.81,High,2014,41100,US|US-2014-161935,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.0,19.735800000000005,20.51,High,2014,41101,US|CA-2014-121048,Not Returned
ES-2014-3936194,2014-07-15,2014-07-17,First Class,Emily Ducich,Home Office,Lorraine,France,EU,Central,OFF-AR-10001714,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",76.05,3,0.0,20.52,19.28,Medium,2014,41102,EU|ES-2014-3936194,Not Returned
MX-2014-124877,2014-07-15,2014-07-18,First Class,Jay Fein,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-EN-10001327,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",166.1,5,0.0,58.1,17.842,Critical,2014,41103,LATAM|MX-2014-124877,Not Returned
IT-2014-4461241,2014-07-15,2014-07-19,Standard Class,Michelle Huthwaite,Consumer,Lisboa,Portugal,EU,South,TEC-PH-10004552,Technology,Phones,"Motorola Office Telephone, Full Size",182.625,5,0.5,-65.77499999999999,12.55,High,2014,41104,EU|IT-2014-4461241,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.0,20.856799999999993,9.08,High,2014,41105,US|CA-2014-121048,Not Returned
MX-2014-159352,2014-07-15,2014-07-17,Second Class,Cyma Kinney,Corporate,Atlántico,Colombia,LATAM,South,OFF-SU-10001515,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip",72.53999999999998,3,0.0,19.560000000000002,8.2,High,2014,41106,LATAM|MX-2014-159352,Not Returned
MX-2014-113054,2014-07-15,2014-07-20,Second Class,Naresj Patel,Consumer,Holguín,Cuba,LATAM,Caribbean,OFF-SU-10004650,Office Supplies,Supplies,"Acme Scissors, High Speed",67.84,4,0.0,16.96,5.6659999999999995,Medium,2014,41107,LATAM|MX-2014-113054,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.040000000000006,5,0.2,4.653000000000002,4.73,High,2014,41108,US|US-2014-161935,Not Returned
ID-2014-56752,2014-07-15,2014-07-20,Standard Class,Duane Benoit,Consumer,Australian Capital Territory,Australia,APAC,Oceania,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",58.71599999999999,2,0.4,-23.543999999999997,3.29,Medium,2014,41109,APAC|ID-2014-56752,Returned
IN-2014-19064,2014-07-15,2014-07-22,Standard Class,Bobby Elias,Consumer,Ho Chí Minh City,Vietnam,APAC,Southeast Asia,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",70.74090000000001,3,0.17,1.6208999999999971,2.8,Medium,2014,41110,APAC|IN-2014-19064,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.0,7.912800000000001,2.41,High,2014,41111,US|CA-2014-121048,Not Returned
EG-2014-5030,2014-07-15,2014-07-20,Standard Class,Eugene Barchas,Consumer,Al Iskandariyah,Egypt,Africa,Africa,OFF-HON-10004014,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",18.54,2,0.0,6.48,2.33,High,2014,41112,Africa|EG-2014-5030,Not Returned
SF-2014-6950,2014-07-15,2014-07-20,Second Class,Cindy Schnelling,Corporate,Gauteng,South Africa,Africa,Africa,OFF-OIC-10001155,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",14.43,1,0.0,7.050000000000001,1.89,Medium,2014,41113,Africa|SF-2014-6950,Not Returned
TU-2014-5400,2014-07-15,2014-07-19,Standard Class,Stephanie Phelps,Corporate,Izmir,Turkey,EMEA,EMEA,OFF-ELI-10001685,Office Supplies,Supplies,"Elite Ruler, Steel",21.120000000000005,4,0.6,-17.52,1.43,High,2014,41114,EMEA|TU-2014-5400,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.248000000000001,2,0.2,3.3524000000000003,1.06,High,2014,41115,US|US-2014-161935,Not Returned
US-2014-161935,2014-07-15,2014-07-19,Standard Class,John Lee,Consumer,Ohio,United States,US,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.120000000000001,5,0.2,2.131999999999999,1.04,High,2014,41116,US|US-2014-161935,Not Returned
BO-2014-9810,2014-07-15,2014-07-19,Standard Class,Maris LaWare,Consumer,Brest,Belarus,EMEA,EMEA,OFF-AVE-10004708,Office Supplies,Binders,"Avery Binder, Recycled",13.26,1,0.0,6.09,0.81,Medium,2014,41117,EMEA|BO-2014-9810,Not Returned
BO-2014-9810,2014-07-15,2014-07-19,Standard Class,Maris LaWare,Consumer,Brest,Belarus,EMEA,EMEA,OFF-WIL-10002233,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",7.949999999999999,1,0.0,0.15000000000000002,0.72,Medium,2014,41118,EMEA|BO-2014-9810,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.0,2.3312,0.54,High,2014,41119,US|CA-2014-121048,Not Returned
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,Toby Carlisle,Consumer,California,United States,US,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.4479999999999995,2,0.2,1.4455999999999996,0.39,High,2014,41120,US|CA-2014-121048,Not Returned
ID-2014-72579,2014-07-15,2014-07-19,Standard Class,James Lanier,Home Office,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-FA-10000838,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",6.264600000000001,1,0.47000000000000003,-5.465400000000001,0.25,Medium,2014,41121,APAC|ID-2014-72579,Not Returned
US-2014-128951,2014-07-16,2014-07-18,First Class,Ricardo Sperren,Corporate,Virginia,United States,US,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0.0,157.12919999999997,104.25,Medium,2014,41122,US|US-2014-128951,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,FUR-FU-10004516,Furniture,Furnishings,"Deflect-O Frame, Black",550.1999999999999,5,0.0,241.95,72.55,High,2014,41123,EU|ES-2014-1359331,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",688.95,5,0.0,89.55,65.12,High,2014,41124,EU|ES-2014-1359331,Not Returned
MX-2014-119340,2014-07-16,2014-07-20,Standard Class,Paul Stevenson,Home Office,Norte de Santander,Colombia,LATAM,South,TEC-CO-10003048,Technology,Copiers,"Hewlett Wireless Fax, Color",507.82231999999993,2,0.002,80.38232,56.767999999999994,High,2014,41125,LATAM|MX-2014-119340,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,TEC-AC-10000397,Technology,Accessories,"Enermax Mouse, USB",323.99999999999994,8,0.0,38.88,46.47,High,2014,41126,EU|ES-2014-1359331,Not Returned
ES-2014-1027656,2014-07-16,2014-07-19,Second Class,Khloe Miller,Consumer,Berlin,Germany,EU,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Classic Bookcase, Pine",662.448,2,0.2,240.10800000000003,46.45,Critical,2014,41127,EU|ES-2014-1027656,Not Returned
CA-2014-164378,2014-07-16,2014-07-19,Second Class,Michelle Moray,Consumer,New York,United States,US,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,43.28,Medium,2014,41128,US|CA-2014-164378,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,OFF-ST-10004267,Office Supplies,Storage,"Smead File Cart, Single Width",256.85999999999996,2,0.0,2.52,42.11,High,2014,41129,EU|ES-2014-1359331,Not Returned
ES-2014-5795334,2014-07-16,2014-07-20,Standard Class,Sue Ann Reed,Consumer,Vienna,Austria,EU,Central,TEC-AC-10002738,Technology,Accessories,"Belkin Memory Card, Programmable",465.23999999999995,4,0.0,139.56,33.78,Medium,2014,41130,EU|ES-2014-5795334,Not Returned
KG-2014-8810,2014-07-16,2014-07-16,Same Day,Eugene Barchas,Consumer,Bishkek,Kyrgyzstan,EMEA,EMEA,OFF-FEL-10001541,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",206.39999999999998,1,0.0,92.88,33.22,High,2014,41131,EMEA|KG-2014-8810,Not Returned
CA-2014-166142,2014-07-16,2014-07-20,Standard Class,Magdelene Morse,Consumer,Delaware,United States,US,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.44300000000004,3,0.3,-48.78390000000003,30.32,Medium,2014,41132,US|CA-2014-166142,Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,FUR-BO-10003881,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",197.10000000000002,1,0.0,72.9,28.04,High,2014,41133,EU|ES-2014-1359331,Not Returned
US-2014-128951,2014-07-16,2014-07-18,First Class,Ricardo Sperren,Corporate,Virginia,United States,US,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0.0,50.38320000000001,27.51,Medium,2014,41134,US|US-2014-128951,Not Returned
IN-2014-76688,2014-07-16,2014-07-23,Standard Class,Sean Braxton,Corporate,Xinjiang Uygur,China,APAC,North Asia,TEC-MA-10001372,Technology,Machines,"Konica Card Printer, White",173.58,1,0.0,69.42,21.77,Low,2014,41135,APAC|IN-2014-76688,Not Returned
IN-2014-82652,2014-07-16,2014-07-21,Standard Class,Becky Martin,Consumer,New South Wales,Australia,APAC,Oceania,FUR-FU-10003609,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",219.90000000000003,2,0.0,109.92,20.46,Medium,2014,41136,APAC|IN-2014-82652,Not Returned
MX-2014-112347,2014-07-16,2014-07-20,Standard Class,Sue Ann Reed,Consumer,Distrito Federal,Mexico,LATAM,North,TEC-CO-10003262,Technology,Copiers,"HP Wireless Fax, Laser",718.9791600000001,3,0.002,99.35916,19.09,High,2014,41137,LATAM|MX-2014-112347,Not Returned
RO-2014-7340,2014-07-16,2014-07-23,Standard Class,Theresa Coyne,Corporate,Constanta,Romania,EMEA,EMEA,OFF-FEL-10004665,Office Supplies,Storage,"Fellowes Lockers, Blue",207.32999999999998,1,0.0,53.88,18.92,Medium,2014,41138,EMEA|RO-2014-7340,Not Returned
IR-2014-2670,2014-07-16,2014-07-19,First Class,Carol Adams,Corporate,Fars,Iran,EMEA,EMEA,OFF-SME-10001652,Office Supplies,Storage,"Smead Trays, Wire Frame",95.1,2,0.0,12.36,18.29,Medium,2014,41139,EMEA|IR-2014-2670,Not Returned
ES-2014-2578018,2014-07-16,2014-07-21,Standard Class,Beth Thompson,Home Office,Galicia,Spain,EU,South,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",496.0440000000001,4,0.1,16.523999999999987,17.51,Medium,2014,41140,EU|ES-2014-2578018,Not Returned
IR-2014-2670,2014-07-16,2014-07-19,First Class,Carol Adams,Corporate,Fars,Iran,EMEA,EMEA,OFF-ACC-10002343,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",63.24000000000001,2,0.0,25.92,16.04,Medium,2014,41141,EMEA|IR-2014-2670,Not Returned
IN-2014-82652,2014-07-16,2014-07-21,Standard Class,Becky Martin,Consumer,New South Wales,Australia,APAC,Oceania,FUR-CH-10002589,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",171.42000000000002,2,0.0,34.26,15.47,Medium,2014,41142,APAC|IN-2014-82652,Not Returned
MX-2014-119340,2014-07-16,2014-07-20,Standard Class,Paul Stevenson,Home Office,Norte de Santander,Colombia,LATAM,South,OFF-AR-10002115,Office Supplies,Art,"Boston Canvas, Fluorescent",109.8,3,0.0,38.4,15.097,High,2014,41143,LATAM|MX-2014-119340,Not Returned
ID-2014-77927,2014-07-16,2014-07-18,Second Class,Michael Nguyen,Consumer,National Capital,Philippines,APAC,Southeast Asia,OFF-EN-10000657,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",64.76249999999999,5,0.45,-14.137499999999996,11.59,High,2014,41144,APAC|ID-2014-77927,Not Returned
ES-2014-5378214,2014-07-16,2014-07-22,Standard Class,Dave Hallsten,Corporate,Emilia-Romagna,Italy,EU,South,OFF-AR-10002681,Office Supplies,Art,"Stanley Canvas, Fluorescent",304.38,6,0.0,97.38,7.61,Medium,2014,41145,EU|ES-2014-5378214,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,OFF-AR-10000467,Office Supplies,Art,"Sanford Markers, Fluorescent",73.53,3,0.0,29.339999999999996,7.33,High,2014,41146,EU|ES-2014-1359331,Not Returned
MX-2014-158260,2014-07-16,2014-07-21,Standard Class,Stefania Perrino,Corporate,Distrito Federal,Mexico,LATAM,North,OFF-BI-10003883,Office Supplies,Binders,"Acco Binder, Economy",50.5,5,0.0,15.1,7.112,High,2014,41147,LATAM|MX-2014-158260,Not Returned
IR-2014-8530,2014-07-16,2014-07-20,Standard Class,Toby Ritter,Consumer,Kordestan,Iran,EMEA,EMEA,OFF-SAN-10002839,Office Supplies,Art,"Sanford Canvas, Fluorescent",103.56,2,0.0,38.28,6.62,Medium,2014,41148,EMEA|IR-2014-8530,Not Returned
ES-2014-1359331,2014-07-16,2014-07-20,Second Class,Tonja Turnell,Home Office,Limburg,Belgium,EU,Central,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",47.55,1,0.0,6.18,6.41,High,2014,41149,EU|ES-2014-1359331,Not Returned
ES-2014-1027656,2014-07-16,2014-07-19,Second Class,Khloe Miller,Consumer,Berlin,Germany,EU,Central,OFF-LA-10000296,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",28.916999999999994,3,0.1,1.9170000000000007,6.17,Critical,2014,41150,EU|ES-2014-1027656,Not Returned
IN-2014-16635,2014-07-16,2014-07-18,Second Class,Justin Ellison,Corporate,New South Wales,Australia,APAC,Oceania,OFF-BI-10000561,Office Supplies,Binders,"Acco Binding Machine, Durable",47.331,1,0.1,16.821,5.95,High,2014,41151,APAC|IN-2014-16635,Not Returned
US-2014-111052,2014-07-16,2014-07-23,Standard Class,Delfina Latchford,Consumer,Panama,Panama,LATAM,Central,TEC-AC-10003927,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",69.55199999999999,3,0.4,3.4320000000000106,5.854,Medium,2014,41152,LATAM|US-2014-111052,Not Returned
CA-2014-164378,2014-07-16,2014-07-19,Second Class,Michelle Moray,Consumer,New York,United States,US,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799,5.58,Medium,2014,41153,US|CA-2014-164378,Not Returned
ES-2014-3388021,2014-07-16,2014-07-17,First Class,Daniel Raglin,Home Office,Veneto,Italy,EU,South,OFF-BI-10002354,Office Supplies,Binders,"Acco Binder, Clear",43.83,3,0.0,14.400000000000002,5.39,Medium,2014,41154,EU|ES-2014-3388021,Not Returned
IN-2014-16635,2014-07-16,2014-07-18,Second Class,Justin Ellison,Corporate,New South Wales,Australia,APAC,Oceania,OFF-FA-10003838,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",24.461999999999996,2,0.1,2.1420000000000003,4.44,High,2014,41155,APAC|IN-2014-16635,Not Returned
